lote,id_item,ruta_origen,ruta_destino_propuesta,area,perfil,tipo,decision,motivo,requiere_revision_humana
L051,IDD_B05_I01,content/items/stand-by/Docente de apoyo\, orientador y valoración pedagógica/IDD_B05_I01.json,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B05_I01.json,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L013; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,IDD_B05_I02,content/items/stand-by/Docente de apoyo\, orientador y valoración pedagógica/IDD_B05_I02.json,content/restructuring-v1/docente/gestion/coordinador/funcional/IDD_B05_I02.json,gestion,coordinador,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L013; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,IDD_B05_I03,content/items/stand-by/Docente de apoyo\, orientador y valoración pedagógica/IDD_B05_I03.json,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B05_I03.json,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L013; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,IDD_B05_I04,content/items/stand-by/Docente de apoyo\, orientador y valoración pedagógica/IDD_B05_I04.json,content/restructuring-v1/docente/gestion/coordinador/funcional/IDD_B05_I04.json,gestion,coordinador,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L013; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,CEOL_B03_I01,content/items/stand-by/Rol\, funciones y límites del orientador escolar/CEOL_B03_I01.json,content/restructuring-v1/docente/pedagogia/orientador/funcional/CEOL_B03_I01.json,pedagogia,orientador,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L027; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,CEOL_B03_I02,content/items/stand-by/Rol\, funciones y límites del orientador escolar/CEOL_B03_I02.json,content/restructuring-v1/docente/normatividad/orientador/funcional/CEOL_B03_I02.json,normatividad,orientador,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L027; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,CEOL_B03_I05,content/items/stand-by/Rol\, funciones y límites del orientador escolar/CEOL_B03_I05.json,content/restructuring-v1/docente/gestion/orientador/funcional/CEOL_B03_I05.json,gestion,orientador,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L027; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,IDD_B14_I01,content/items/stand-by/Diagnóstico pedagógico\, saberes previos y evaluación formativa/IDD_B14_I01.json,,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L011; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,IDD_B14_I02,content/items/stand-by/Diagnóstico pedagógico\, saberes previos y evaluación formativa/IDD_B14_I02.json,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B14_I02.json,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L011; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,IDD_B14_I03,content/items/stand-by/Diagnóstico pedagógico\, saberes previos y evaluación formativa/IDD_B14_I03.json,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B14_I03.json,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L011; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,IDD_B14_I04,content/items/stand-by/Diagnóstico pedagógico\, saberes previos y evaluación formativa/IDD_B14_I04.json,,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L011; se conserva la trazabilidad previa y no se reprocesa en L051.",false
L051,IDD_B14_I05,content/items/stand-by/Diagnóstico pedagógico\, saberes previos y evaluación formativa/IDD_B14_I05.json,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B14_I05.json,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L011; se conserva la trazabilidad previa y no se reprocesa en L051.",false
