lote,id_item,ruta_origen,ruta_destino_propuesta,area,perfil,tipo,decision,motivo,requiere_revision_humana
L049,NFL_B01_I01,content/items/stand-by/Formación integral\, fines de la educación y desarrollo de la personalidad/NFL_B01_I01.json,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/NFL_B01_I01.json,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L017; se conserva la trazabilidad previa y no se reprocesa en L049.",false
L049,NFL_B01_I02,content/items/stand-by/Formación integral\, fines de la educación y desarrollo de la personalidad/NFL_B01_I02.json,,normatividad,por_confirmar,basica,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L017; se conserva la trazabilidad previa y no se reprocesa en L049.",false
L049,NFL_B01_I03,content/items/stand-by/Formación integral\, fines de la educación y desarrollo de la personalidad/NFL_B01_I03.json,,normatividad,por_confirmar,basica,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L017; se conserva la trazabilidad previa y no se reprocesa en L049.",false
L049,NFL_B01_I04,content/items/stand-by/Formación integral\, fines de la educación y desarrollo de la personalidad/NFL_B01_I04.json,content/restructuring-v1/docente/gestion/por_confirmar/funcional/NFL_B01_I04.json,gestion,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L017; se conserva la trazabilidad previa y no se reprocesa en L049.",false
L049,NFL_B01_I05,content/items/stand-by/Formación integral\, fines de la educación y desarrollo de la personalidad/NFL_B01_I05.json,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/NFL_B01_I05.json,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L017; se conserva la trazabilidad previa y no se reprocesa en L049.",false
L049,CB14_I01,content/items/stand-by/Propósitos de la educación/CB14_I01.json,content/restructuring-v1/docente/normatividad/por_confirmar/funcional/CB14_I01.json,normatividad,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L025; se conserva la trazabilidad previa y no se reprocesa en L049.",false
L049,CB14_I02,content/items/stand-by/Propósitos de la educación/CB14_I02.json,,normatividad,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L025; se conserva la trazabilidad previa y no se reprocesa en L049.",false
L049,CB14_I03,content/items/stand-by/Propósitos de la educación/CB14_I03.json,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/CB14_I03.json,pedagogia,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L025; se conserva la trazabilidad previa y no se reprocesa en L049.",false
L049,CB14_I04,content/items/stand-by/Propósitos de la educación/CB14_I04.json,content/restructuring-v1/docente/normatividad/por_confirmar/funcional/CB14_I04.json,normatividad,por_confirmar,funcional,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L025; se conserva la trazabilidad previa y no se reprocesa en L049.",false
L049,GA02_B08,content/items/stand-by/Normatividad y fines de la educación/GA02_B08.json,,normatividad,por_confirmar,basica,OMITIDO_POR_AUDITORIA_PREVIA,"Ítem ya auditado en L023; se conserva la trazabilidad previa y no se reprocesa en L049.",false
